Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 7,2002,Unnamed: 10,Unnamed: 12,2003,Unnamed: 14,Unnamed: 16,2004,Unnamed: 19,Unnamed: 22
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2004,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OLGU SAYISI,"% 19,71","İNSİDANS
 (100.000'de)",ANKARA ( 2002-2004 ),OLGU SAYISI,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",OLGU SAYISI,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADIN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),282,"% 19,71",61.74,ANKARA ( 2002-2004 ),226,ANTALYA  ( 2002-2004 ),49.37,"%19,77",261,56.9
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),477,"% 19,71",97.9,ANKARA ( 2002-2004 ),269,ANTALYA  ( 2002-2004 ),54.85,"%19,77",395,80.06
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TOPLAM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),759,"% 19,71",80.4,ANKARA ( 2002-2004 ),495,ANTALYA  ( 2002-2004 ),52.2,"%19,77",656,68.9
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERZURUM İLK 10 KANSER TÜRÜ ( 2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",93,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.768096975145971,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",91,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.558030373529927,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",66,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.932197853329398,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ÖZOFAGUS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",57,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.986898146057207,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",49,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.146631739593038,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",20,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.360300337487246,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",35,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.6761655282807415,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.648192624570577,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",26,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.7308658210085506,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",1.89,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),    İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",65,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",14.17097609683355,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ÖZOFAGUS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",28,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.104420472482144,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",28,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.104420472482144,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",20,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.360300337487246,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.9242703037385214,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",10,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.180150168743623,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",10,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.180150168743623,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",9,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",1.9621351518692607,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SERVİKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",8,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",1.7441201349948983,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",7,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",1.526105118120536,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),   İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",84,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",17.024898914662696,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",63,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.76867418599702,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",31,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.282998408982661,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",30,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.080321040950962,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ÖZOFAGUS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",29,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.877643672919263,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.648192624570577,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",16,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.2428378885071796,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",14,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.8374831524437822,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",11,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.2294510483486865,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",10,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.0267736803169876,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İZMİR ( 2002-2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2004,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OLGU SAYISI,"% 19,71","İNSİDANS
 (100.000'de)",ANKARA ( 2002-2004 ),OLGU SAYISI,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",OLGU SAYISI,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADIN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2637,"% 19,71",152.84,ANKARA ( 2002-2004 ),2999,ANTALYA  ( 2002-2004 ),170.55,"%19,77",3533,197.21
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),4058,"% 19,71",232.82,ANKARA ( 2002-2004 ),4438,ANTALYA  ( 2002-2004 ),250.7,"%19,77",5034,280.03
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TOPLAM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),6695,"% 19,71",193.03,ANKARA ( 2002-2004 ),7437,ANTALYA  ( 2002-2004 ),210.76,"%19,77",8567,238.71
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İZMİR İLK 10 KANSER TÜRÜ ( 2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),     İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER  ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",1647,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",45.892253237187155,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",994,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",27.696964005928375,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",494,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",27.48495421307071,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",909,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",25.32851134948581,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",434,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.093040622306756,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",351,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.780316263662836,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",173,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.656987165138387,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",329,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.167304987877703,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",323,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.000120094481755,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SERVİKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",144,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.03818584843889,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",897,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",50.07119934756725,"İNSİDANS
 (100.000'de )"
