Unnamed: 1,Türkiye,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,69302000,Unnamed: 10,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 16,70231000,Unnamed: 19,Unnamed: 21,Unnamed: 22
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BEYİN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",33,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.66,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LENF , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",28,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.8,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2003),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",    İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER  , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",329,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,56.57,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",PROSTAT , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",99,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,17.02,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",97,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,16.68,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",96,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,16.51,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",85,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,14.62,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",65,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,11.18,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",53,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.11,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",42,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,7.22,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",38,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.53,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BEYİN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",35,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.02,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),TRABZON ( 2002-2003 ),OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),OLGU SAYISI,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,OLGU SAYISI,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KADIN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),171,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,34.33,116.77,ANKARA ( 2002-2003 ),126.01,456,İNSİDANS (100.000'de ),%,90.44
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",ERKEK, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),266,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,53,116.77,ANKARA ( 2002-2003 ),126.01,786,İNSİDANS (100.000'de ),%,153.78
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",TOPLAM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),437,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,43.7,116.77,ANKARA ( 2002-2003 ),126.01,1242,İNSİDANS (100.000'de ),%,122.33
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,TRABZON İLK 10 KANSER TÜRÜ ( 2002 ),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",   İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",95,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.5,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",53,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.3,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",37,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.7,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",23,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.3,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",20,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",17,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.7,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BEYİN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",17,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.7,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LENF , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",15,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.5,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KARACİGER, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",13,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.3,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",13,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.3,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,TRABZON İLK 10 KANSER TÜRÜ ( 2003 ),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",    İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",    OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER  , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",232,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,22.85,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",PROSTAT, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",83,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,16.24,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",140,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,13.79,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",134,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,13.2,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",89,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,8.77,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",72,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,7.09,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",62,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.11,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİGİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",45,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.43,%,"İNSİDANS
 (100.000'de )"
